country,year,inflation,month
"Egypt, Arab Republic Of",2017,23.534,7
"Egypt, Arab Republic Of",2017,23.534,8
"Egypt, Arab Republic Of",2017,23.534,9
"Egypt, Arab Republic Of",2017,23.534,10
"Egypt, Arab Republic Of",2017,23.534,11
"Egypt, Arab Republic Of",2017,23.534,12
Cambodia,2017,2.902,1
Cambodia,2017,2.902,2
Cambodia,2017,2.902,3
Cambodia,2017,2.902,4
Cambodia,2017,2.902,5
Cambodia,2017,2.902,6
Cambodia,2017,2.902,7
Cambodia,2017,2.902,8
Cambodia,2017,2.902,9
Cambodia,2017,2.902,10
Cambodia,2017,2.902,11
Cambodia,2017,2.902,12
Bhutan,2017,4.339,1
Bhutan,2017,4.339,2
Bhutan,2017,4.339,3
Bhutan,2017,4.339,4
Bhutan,2017,4.339,5
Bhutan,2017,4.339,6
Bhutan,2017,4.339,7
Bhutan,2017,4.339,8
Bhutan,2017,4.339,9
Bhutan,2017,4.339,10
Bhutan,2017,4.339,11
Bhutan,2017,4.339,12
Bangladesh,2017,5.44,1
Bangladesh,2017,5.44,2
Bangladesh,2017,5.44,3
Bangladesh,2017,5.44,4
Bangladesh,2017,5.44,5
Bangladesh,2017,5.44,6
Bangladesh,2017,5.44,7
Bangladesh,2017,5.44,8
Bangladesh,2017,5.44,9
Bangladesh,2017,5.44,10
Bangladesh,2017,5.44,11
Bangladesh,2017,5.44,12
"Afghanistan, Islamic Republic Of",2017,4.976,1
"Afghanistan, Islamic Republic Of",2017,4.976,2
"Afghanistan, Islamic Republic Of",2017,4.976,3
"Afghanistan, Islamic Republic Of",2017,4.976,4
"Afghanistan, Islamic Republic Of",2017,4.976,5
"Afghanistan, Islamic Republic Of",2017,4.976,6
"Afghanistan, Islamic Republic Of",2017,4.976,7
"Afghanistan, Islamic Republic Of",2017,4.976,8
"Afghanistan, Islamic Republic Of",2017,4.976,9
"Afghanistan, Islamic Republic Of",2017,4.976,10
"Afghanistan, Islamic Republic Of",2017,4.976,11
"Afghanistan, Islamic Republic Of",2017,4.976,12
Taiwan Province Of China,2017,0.622,1
Taiwan Province Of China,2017,0.622,2
Taiwan Province Of China,2017,0.622,3
Taiwan Province Of China,2017,0.622,4
Taiwan Province Of China,2017,0.622,5
Taiwan Province Of China,2017,0.622,6
Taiwan Province Of China,2017,0.622,7
Taiwan Province Of China,2017,0.622,8
Taiwan Province Of China,2017,0.622,9
Taiwan Province Of China,2017,0.622,10
Taiwan Province Of China,2017,0.622,11
Taiwan Province Of China,2017,0.622,12
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,1
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,2
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,3
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,4
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,5
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,6
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,7
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,8
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,9
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,10
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,11
"Hong Kong Special Administrative Region, People'S Republic Of China",2017,1.494,12
Myanmar,2017,4.035,1
Myanmar,2017,4.035,2
Myanmar,2017,4.035,3
Myanmar,2017,4.035,4
Myanmar,2017,4.035,5
Myanmar,2017,4.035,6
Myanmar,2017,4.035,7
Myanmar,2017,4.035,8
Myanmar,2017,4.035,9
Myanmar,2017,4.035,10
Myanmar,2017,4.035,11
Myanmar,2017,4.035,12
Sri Lanka,2017,6.58,1
Sri Lanka,2017,6.58,2
Sri Lanka,2017,6.58,3
Sri Lanka,2017,6.58,4
Sri Lanka,2017,6.58,5
Sri Lanka,2017,6.58,6
Sri Lanka,2017,6.58,7
Sri Lanka,2017,6.58,8
Sri Lanka,2017,6.58,9
Sri Lanka,2017,6.58,10
Sri Lanka,2017,6.58,11
Sri Lanka,2017,6.58,12
Lao People'S Democratic Republic,2017,0.825,1
Lao People'S Democratic Republic,2017,0.825,2
Lao People'S Democratic Republic,2017,0.825,3
Lao People'S Democratic Republic,2017,0.825,4
Lao People'S Democratic Republic,2017,0.825,5
Lao People'S Democratic Republic,2017,0.825,6
Lao People'S Democratic Republic,2017,0.825,7
Lao People'S Democratic Republic,2017,0.825,8
Lao People'S Democratic Republic,2017,0.825,9
Lao People'S Democratic Republic,2017,0.825,10
Lao People'S Democratic Republic,2017,0.825,11
Lao People'S Democratic Republic,2017,0.825,12
"Korea, Republic Of",2017,1.944,1
"Korea, Republic Of",2017,1.944,2
"Korea, Republic Of",2017,1.944,3
"Korea, Republic Of",2017,1.944,4
"Korea, Republic Of",2017,1.944,5
"Korea, Republic Of",2017,1.944,6
"Korea, Republic Of",2017,1.944,7
"Korea, Republic Of",2017,1.944,8
"Korea, Republic Of",2017,1.944,9
"Korea, Republic Of",2017,1.944,10
"Korea, Republic Of",2017,1.944,11
"Korea, Republic Of",2017,1.944,12
"Timor-Leste, Democratic Republic Of",2017,0.523,1
"Timor-Leste, Democratic Republic Of",2017,0.523,2
"Timor-Leste, Democratic Republic Of",2017,0.523,3
"Timor-Leste, Democratic Republic Of",2017,0.523,4
"Timor-Leste, Democratic Republic Of",2017,0.523,5
"Timor-Leste, Democratic Republic Of",2017,0.523,6
"Timor-Leste, Democratic Republic Of",2017,0.523,7
"Timor-Leste, Democratic Republic Of",2017,0.523,8
"Timor-Leste, Democratic Republic Of",2017,0.523,9
"Timor-Leste, Democratic Republic Of",2017,0.523,10
"Timor-Leste, Democratic Republic Of",2017,0.523,11
"Timor-Leste, Democratic Republic Of",2017,0.523,12
Indonesia,2017,3.807,1
Indonesia,2017,3.807,2
Indonesia,2017,3.807,3
Indonesia,2017,3.807,4
Indonesia,2017,3.807,5
Indonesia,2017,3.807,6
Indonesia,2017,3.807,7
Indonesia,2017,3.807,8
Indonesia,2017,3.807,9
Indonesia,2017,3.807,10
Indonesia,2017,3.807,11
Indonesia,2017,3.807,12
India,2017,3.587,1
India,2017,3.587,2
India,2017,3.587,3
India,2017,3.587,4
India,2017,3.587,5
India,2017,3.587,6
India,2017,3.587,7
India,2017,3.587,8
India,2017,3.587,9
India,2017,3.587,10
India,2017,3.587,11
India,2017,3.587,12
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,1
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,2
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,3
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,4
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,5
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,6
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,7
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,8
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,9
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,10
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,11
"Macao Special Administrative Region, People'S Republic Of China",2017,1.227,12
Malaysia,2017,3.799,1
Malaysia,2017,3.799,2
Malaysia,2017,3.799,3
Malaysia,2017,3.799,4
Malaysia,2017,3.799,5
Malaysia,2017,3.799,6
Malaysia,2017,3.799,7
Malaysia,2017,3.799,8
Malaysia,2017,3.799,9
Malaysia,2017,3.799,10
Malaysia,2017,3.799,11
Malaysia,2017,3.799,12
Nepal,2017,4.497,1
Nepal,2017,4.497,2
Nepal,2017,4.497,3
Nepal,2017,4.497,4
Nepal,2017,4.497,5
Nepal,2017,4.497,6
Nepal,2017,4.497,7
Nepal,2017,4.497,8
Nepal,2017,4.497,9
Nepal,2017,4.497,10
Nepal,2017,4.497,11
Nepal,2017,4.497,12
Pakistan,2017,4.775,1
Pakistan,2017,4.775,2
Pakistan,2017,4.775,3
Pakistan,2017,4.775,4
Pakistan,2017,4.775,5
Pakistan,2017,4.775,6
Pakistan,2017,4.775,7
Pakistan,2017,4.775,8
Pakistan,2017,4.775,9
Pakistan,2017,4.775,10
Pakistan,2017,4.775,11
Pakistan,2017,4.775,12
Maldives,2017,2.272,1
Maldives,2017,2.272,2
Maldives,2017,2.272,3
Maldives,2017,2.272,4
Maldives,2017,2.272,5
Maldives,2017,2.272,6
Maldives,2017,2.272,7
Maldives,2017,2.272,8
Maldives,2017,2.272,9
Maldives,2017,2.272,10
Maldives,2017,2.272,11
Maldives,2017,2.272,12
Djibouti,2017,0.577,1
Djibouti,2017,0.577,2
Djibouti,2017,0.577,3
Djibouti,2017,0.577,4
Djibouti,2017,0.577,5
Djibouti,2017,0.577,6
Djibouti,2017,0.577,7
Djibouti,2017,0.577,8
Djibouti,2017,0.577,9
Djibouti,2017,0.577,10
Djibouti,2017,0.577,11
Djibouti,2017,0.577,12
Singapore,2017,0.577,1
Singapore,2017,0.577,2
Singapore,2017,0.577,3
Singapore,2017,0.577,4
Singapore,2017,0.577,5
Singapore,2017,0.577,6
Singapore,2017,0.577,7
Singapore,2017,0.577,8
Singapore,2017,0.577,9
Singapore,2017,0.577,10
Singapore,2017,0.577,11
Singapore,2017,0.577,12
"Palau, Republic Of",2017,1.101,1
"Palau, Republic Of",2017,1.101,2
"Palau, Republic Of",2017,1.101,3
"Palau, Republic Of",2017,1.101,4
"Palau, Republic Of",2017,1.101,5
"Palau, Republic Of",2017,1.101,6
"Palau, Republic Of",2017,1.101,7
"Palau, Republic Of",2017,1.101,8
"Palau, Republic Of",2017,1.101,9
"Palau, Republic Of",2017,1.101,10
"Palau, Republic Of",2017,1.101,11
"Palau, Republic Of",2017,1.101,12
Philippines,2017,2.853,1
Philippines,2017,2.853,2
Philippines,2017,2.853,3
Philippines,2017,2.853,4
Philippines,2017,2.853,5
Philippines,2017,2.853,6
Philippines,2017,2.853,7
Philippines,2017,2.853,8
Philippines,2017,2.853,9
Philippines,2017,2.853,10
Philippines,2017,2.853,11
Philippines,2017,2.853,12
Algeria,2017,5.591,1
Algeria,2017,5.591,2
Algeria,2017,5.591,3
Algeria,2017,5.591,4
Algeria,2017,5.591,5
Algeria,2017,5.591,6
Algeria,2017,5.591,7
Algeria,2017,5.591,8
Algeria,2017,5.591,9
Algeria,2017,5.591,10
Algeria,2017,5.591,11
Algeria,2017,5.591,12
Thailand,2017,0.664,1
Thailand,2017,0.664,2
Thailand,2017,0.664,3
Thailand,2017,0.664,4
Thailand,2017,0.664,5
Thailand,2017,0.664,6
Thailand,2017,0.664,7
Thailand,2017,0.664,8
Thailand,2017,0.664,9
Thailand,2017,0.664,10
Thailand,2017,0.664,11
Thailand,2017,0.664,12
Vietnam,2017,3.521,1
Vietnam,2017,3.521,2
Vietnam,2017,3.521,3
Vietnam,2017,3.521,4
Vietnam,2017,3.521,5
Vietnam,2017,3.521,6
Vietnam,2017,3.521,7
Vietnam,2017,3.521,8
Vietnam,2017,3.521,9
Vietnam,2017,3.521,10
Vietnam,2017,3.521,11
Vietnam,2017,3.521,12
Burundi,2017,15.844,1
Burundi,2017,15.844,2
Burundi,2017,15.844,3
Burundi,2017,15.844,4
Burundi,2017,15.844,5
Burundi,2017,15.844,6
Burundi,2017,15.844,7
Burundi,2017,15.844,8
Burundi,2017,15.844,9
Burundi,2017,15.844,10
Burundi,2017,15.844,11
Burundi,2017,15.844,12
Angola,2017,29.844,1
Angola,2017,29.844,2
Angola,2017,29.844,3
Angola,2017,29.844,4
Angola,2017,29.844,5
Angola,2017,29.844,6
Angola,2017,29.844,7
Angola,2017,29.844,8
Angola,2017,29.844,9
Angola,2017,29.844,10
Angola,2017,29.844,11
Angola,2017,29.844,12
Botswana,2017,3.296,1
Botswana,2017,3.296,2
Botswana,2017,3.296,3
Botswana,2017,3.296,4
Botswana,2017,3.296,5
Botswana,2017,3.296,6
Botswana,2017,3.296,7
Botswana,2017,3.296,8
Botswana,2017,3.296,9
Botswana,2017,3.296,10
Botswana,2017,3.296,11
Botswana,2017,3.296,12
"Comoros, Union Of The",2017,0.092,1
"Comoros, Union Of The",2017,0.092,2
"Comoros, Union Of The",2017,0.092,3
"Comoros, Union Of The",2017,0.092,4
"Comoros, Union Of The",2017,0.092,5
"Comoros, Union Of The",2017,0.092,6
"Comoros, Union Of The",2017,0.092,7
"Comoros, Union Of The",2017,0.092,8
"Comoros, Union Of The",2017,0.092,9
"Comoros, Union Of The",2017,0.092,10
"Comoros, Union Of The",2017,0.092,11
"Comoros, Union Of The",2017,0.092,12
Cabo Verde,2017,0.783,1
Cabo Verde,2017,0.783,2
Cabo Verde,2017,0.783,3
Cabo Verde,2017,0.783,4
Cabo Verde,2017,0.783,5
Cabo Verde,2017,0.783,6
Cabo Verde,2017,0.783,7
Cabo Verde,2017,0.783,8
Cabo Verde,2017,0.783,9
Cabo Verde,2017,0.783,10
Cabo Verde,2017,0.783,11
Cabo Verde,2017,0.783,12
Cameroon,2017,0.641,1
Cameroon,2017,0.641,2
Cameroon,2017,0.641,3
Cameroon,2017,0.641,4
Cameroon,2017,0.641,5
Cameroon,2017,0.641,6
Cameroon,2017,0.641,7
Cameroon,2017,0.641,8
Cameroon,2017,0.641,9
Cameroon,2017,0.641,10
Cameroon,2017,0.641,11
Cameroon,2017,0.641,12
Chad,2017,-0.912,1
Chad,2017,-0.912,2
Chad,2017,-0.912,3
Chad,2017,-0.912,4
Chad,2017,-0.912,5
Chad,2017,-0.912,6
Chad,2017,-0.912,7
Chad,2017,-0.912,8
Chad,2017,-0.912,9
Chad,2017,-0.912,10
Chad,2017,-0.912,11
Chad,2017,-0.912,12
Central African Republic,2017,4.18,1
Central African Republic,2017,4.18,2
Central African Republic,2017,4.18,3
Central African Republic,2017,4.18,4
Central African Republic,2017,4.18,5
Central African Republic,2017,4.18,6
Central African Republic,2017,4.18,7
Central African Republic,2017,4.18,8
Central African Republic,2017,4.18,9
Central African Republic,2017,4.18,10
Central African Republic,2017,4.18,11
Central African Republic,2017,4.18,12
"Congo, Republic Of",2017,0.449,1
"Congo, Republic Of",2017,0.449,2
"Congo, Republic Of",2017,0.449,3
"Congo, Republic Of",2017,0.449,4
"Congo, Republic Of",2017,0.449,5
"Congo, Republic Of",2017,0.449,6
"Congo, Republic Of",2017,0.449,7
"Congo, Republic Of",2017,0.449,8
"Congo, Republic Of",2017,0.449,9
"Congo, Republic Of",2017,0.449,10
"Congo, Republic Of",2017,0.449,11
"Congo, Republic Of",2017,0.449,12
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,1
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,2
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,3
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,4
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,5
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,6
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,7
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,8
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,9
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,10
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,11
"Ethiopia, The Federal Democratic Republic Of",2017,10.687,12
Gabon,2017,2.652,1
Gabon,2017,2.652,2
Gabon,2017,2.652,3
Gabon,2017,2.652,4
Gabon,2017,2.652,5
Gabon,2017,2.652,6
Gabon,2017,2.652,7
Gabon,2017,2.652,8
Gabon,2017,2.652,9
Gabon,2017,2.652,10
Gabon,2017,2.652,11
Gabon,2017,2.652,12
Benin,2017,1.769,1
Benin,2017,1.769,2
Benin,2017,1.769,3
Benin,2017,1.769,4
Benin,2017,1.769,5
Benin,2017,1.769,6
Benin,2017,1.769,7
Benin,2017,1.769,8
Benin,2017,1.769,9
Benin,2017,1.769,10
Benin,2017,1.769,11
Benin,2017,1.769,12
"Congo, Democratic Republic Of The",2017,35.734,1
"Congo, Democratic Republic Of The",2017,35.734,2
"Congo, Democratic Republic Of The",2017,35.734,3
"Congo, Democratic Republic Of The",2017,35.734,4
"Congo, Democratic Republic Of The",2017,35.734,5
"Congo, Democratic Republic Of The",2017,35.734,6
"Congo, Democratic Republic Of The",2017,35.734,7
"Congo, Democratic Republic Of The",2017,35.734,8
"Congo, Democratic Republic Of The",2017,35.734,9
"Congo, Democratic Republic Of The",2017,35.734,10
"Congo, Democratic Republic Of The",2017,35.734,11
"Congo, Democratic Republic Of The",2017,35.734,12
"Gambia, The",2017,8.049,1
"Gambia, The",2017,8.049,2
"Gambia, The",2017,8.049,3
"Gambia, The",2017,8.049,4
"Gambia, The",2017,8.049,5
"Gambia, The",2017,8.049,6
"Gambia, The",2017,8.049,7
"Gambia, The",2017,8.049,8
"Gambia, The",2017,8.049,9
"Gambia, The",2017,8.049,10
"Gambia, The",2017,8.049,11
"Gambia, The",2017,8.049,12
"Eritrea, The State Of",2017,-13.306,1
"Eritrea, The State Of",2017,-13.306,2
"Eritrea, The State Of",2017,-13.306,3
"Eritrea, The State Of",2017,-13.306,4
"Eritrea, The State Of",2017,-13.306,5
"Eritrea, The State Of",2017,-13.306,6
"Eritrea, The State Of",2017,-13.306,7
"Eritrea, The State Of",2017,-13.306,8
"Eritrea, The State Of",2017,-13.306,9
"Eritrea, The State Of",2017,-13.306,10
"Eritrea, The State Of",2017,-13.306,11
"Eritrea, The State Of",2017,-13.306,12
Ghana,2017,12.372,1
Ghana,2017,12.372,2
Ghana,2017,12.372,3
Ghana,2017,12.372,4
Ghana,2017,12.372,5
Ghana,2017,12.372,6
Ghana,2017,12.372,7
Ghana,2017,12.372,8
Ghana,2017,12.372,9
Ghana,2017,12.372,10
Ghana,2017,12.372,11
Ghana,2017,12.372,12
Guinea-Bissau,2017,-0.186,1
Guinea-Bissau,2017,-0.186,2
Guinea-Bissau,2017,-0.186,3
Guinea-Bissau,2017,-0.186,4
Guinea-Bissau,2017,-0.186,5
Guinea-Bissau,2017,-0.186,6
Guinea-Bissau,2017,-0.186,7
Guinea-Bissau,2017,-0.186,8
Guinea-Bissau,2017,-0.186,9
Guinea-Bissau,2017,-0.186,10
Guinea-Bissau,2017,-0.186,11
Guinea-Bissau,2017,-0.186,12
Guinea,2017,8.914,1
Guinea,2017,8.914,2
Guinea,2017,8.914,3
Guinea,2017,8.914,4
Guinea,2017,8.914,5
Guinea,2017,8.914,6
Guinea,2017,8.914,7
Guinea,2017,8.914,8
Guinea,2017,8.914,9
Guinea,2017,8.914,10
Guinea,2017,8.914,11
Guinea,2017,8.914,12
"Madagascar, Republic Of",2017,8.59,1
"Madagascar, Republic Of",2017,8.59,2
"Madagascar, Republic Of",2017,8.59,3
"Madagascar, Republic Of",2017,8.59,4
"Madagascar, Republic Of",2017,8.59,5
"Madagascar, Republic Of",2017,8.59,6
"Madagascar, Republic Of",2017,8.59,7
"Madagascar, Republic Of",2017,8.59,8
"Madagascar, Republic Of",2017,8.59,9
"Madagascar, Republic Of",2017,8.59,10
"Madagascar, Republic Of",2017,8.59,11
"Madagascar, Republic Of",2017,8.59,12
"Lesotho, Kingdom Of",2017,4.459,1
"Lesotho, Kingdom Of",2017,4.459,2
"Lesotho, Kingdom Of",2017,4.459,3
"Lesotho, Kingdom Of",2017,4.459,4
"Lesotho, Kingdom Of",2017,4.459,5
"Lesotho, Kingdom Of",2017,4.459,6
"Lesotho, Kingdom Of",2017,4.459,7
"Lesotho, Kingdom Of",2017,4.459,8
"Lesotho, Kingdom Of",2017,4.459,9
"Lesotho, Kingdom Of",2017,4.459,10
"Lesotho, Kingdom Of",2017,4.459,11
"Lesotho, Kingdom Of",2017,4.459,12
Côte D'Ivoire,2017,0.737,1
Côte D'Ivoire,2017,0.737,2
Côte D'Ivoire,2017,0.737,3
Côte D'Ivoire,2017,0.737,4
Côte D'Ivoire,2017,0.737,5
Côte D'Ivoire,2017,0.737,6
Côte D'Ivoire,2017,0.737,7
Côte D'Ivoire,2017,0.737,8
Côte D'Ivoire,2017,0.737,9
Côte D'Ivoire,2017,0.737,10
Côte D'Ivoire,2017,0.737,11
Côte D'Ivoire,2017,0.737,12
Kenya,2017,7.985,1
Kenya,2017,7.985,2
Kenya,2017,7.985,3
Kenya,2017,7.985,4
Kenya,2017,7.985,5
Kenya,2017,7.985,6
Kenya,2017,7.985,7
Kenya,2017,7.985,8
Kenya,2017,7.985,9
Kenya,2017,7.985,10
Kenya,2017,7.985,11
Kenya,2017,7.985,12
Mauritius,2017,3.675,1
Mauritius,2017,3.675,2
Mauritius,2017,3.675,3
Mauritius,2017,3.675,4
Mauritius,2017,3.675,5
Mauritius,2017,3.675,6
Mauritius,2017,3.675,7
Mauritius,2017,3.675,8
Mauritius,2017,3.675,9
Mauritius,2017,3.675,10
Mauritius,2017,3.675,11
Mauritius,2017,3.675,12
Liberia,2017,12.435,1
Liberia,2017,12.435,2
Liberia,2017,12.435,3
Liberia,2017,12.435,4
Liberia,2017,12.435,5
Liberia,2017,12.435,6
Liberia,2017,12.435,7
Liberia,2017,12.435,8
Liberia,2017,12.435,9
Liberia,2017,12.435,10
Liberia,2017,12.435,11
Liberia,2017,12.435,12
Malawi,2017,11.541,1
Malawi,2017,11.541,2
Malawi,2017,11.541,3
Malawi,2017,11.541,4
Malawi,2017,11.541,5
Malawi,2017,11.541,6
Malawi,2017,11.541,7
Malawi,2017,11.541,8
Malawi,2017,11.541,9
Malawi,2017,11.541,10
Malawi,2017,11.541,11
Malawi,2017,11.541,12
Libya,2017,25.804,1
Libya,2017,25.804,2
Libya,2017,25.804,3
Libya,2017,25.804,4
Libya,2017,25.804,5
Libya,2017,25.804,6
Libya,2017,25.804,7
Libya,2017,25.804,8
Libya,2017,25.804,9
Libya,2017,25.804,10
Libya,2017,25.804,11
Libya,2017,25.804,12
"Mozambique, Republic Of",2017,15.785,1
"Mozambique, Republic Of",2017,15.785,2
"Mozambique, Republic Of",2017,15.785,3
"Mozambique, Republic Of",2017,15.785,4
"Mozambique, Republic Of",2017,15.785,5
"Mozambique, Republic Of",2017,15.785,6
"Mozambique, Republic Of",2017,15.785,7
"Mozambique, Republic Of",2017,15.785,8
"Mozambique, Republic Of",2017,15.785,9
"Mozambique, Republic Of",2017,15.785,10
"Mozambique, Republic Of",2017,15.785,11
"Mozambique, Republic Of",2017,15.785,12
"Mauritania, Islamic Republic Of",2017,2.269,1
"Mauritania, Islamic Republic Of",2017,2.269,2
"Mauritania, Islamic Republic Of",2017,2.269,3
"Mauritania, Islamic Republic Of",2017,2.269,4
"Mauritania, Islamic Republic Of",2017,2.269,5
"Mauritania, Islamic Republic Of",2017,2.269,6
"Mauritania, Islamic Republic Of",2017,2.269,7
"Mauritania, Islamic Republic Of",2017,2.269,8
"Mauritania, Islamic Republic Of",2017,2.269,9
"Mauritania, Islamic Republic Of",2017,2.269,10
"Mauritania, Islamic Republic Of",2017,2.269,11
"Mauritania, Islamic Republic Of",2017,2.269,12
Mali,2017,2.388,1
Mali,2017,2.388,2
Mali,2017,2.388,3
Mali,2017,2.388,4
Mali,2017,2.388,5
Mali,2017,2.388,6
Mali,2017,2.388,7
Mali,2017,2.388,8
Mali,2017,2.388,9
Mali,2017,2.388,10
Mali,2017,2.388,11
Mali,2017,2.388,12
Nigeria,2017,16.502,1
Nigeria,2017,16.502,2
Nigeria,2017,16.502,3
Nigeria,2017,16.502,4
Nigeria,2017,16.502,5
Nigeria,2017,16.502,6
Nigeria,2017,16.502,7
Nigeria,2017,16.502,8
Nigeria,2017,16.502,9
Nigeria,2017,16.502,10
Nigeria,2017,16.502,11
Nigeria,2017,16.502,12
Niger,2017,0.154,1
Niger,2017,0.154,2
Niger,2017,0.154,3
Niger,2017,0.154,4
Niger,2017,0.154,5
Niger,2017,0.154,6
Niger,2017,0.154,7
Niger,2017,0.154,8
Niger,2017,0.154,9
Niger,2017,0.154,10
Niger,2017,0.154,11
Niger,2017,0.154,12
Morocco,2017,0.806,1
Morocco,2017,0.806,2
Morocco,2017,0.806,3
Morocco,2017,0.806,4
Morocco,2017,0.806,5
Morocco,2017,0.806,6
Morocco,2017,0.806,7
Morocco,2017,0.806,8
Morocco,2017,0.806,9
Morocco,2017,0.806,10
Morocco,2017,0.806,11
Morocco,2017,0.806,12
Seychelles,2017,2.799,1
Seychelles,2017,2.799,2
Seychelles,2017,2.799,3
Seychelles,2017,2.799,4
Seychelles,2017,2.799,5
Seychelles,2017,2.799,6
Seychelles,2017,2.799,7
Seychelles,2017,2.799,8
Seychelles,2017,2.799,9
Seychelles,2017,2.799,10
Seychelles,2017,2.799,11
Seychelles,2017,2.799,12
Rwanda,2017,4.823,1
Rwanda,2017,4.823,2
Rwanda,2017,4.823,3
Rwanda,2017,4.823,4
Rwanda,2017,4.823,5
Rwanda,2017,4.823,6
Rwanda,2017,4.823,7
Rwanda,2017,4.823,8
Rwanda,2017,4.823,9
Rwanda,2017,4.823,10
Rwanda,2017,4.823,11
Rwanda,2017,4.823,12
Zimbabwe,2017,0.907,1
Zimbabwe,2017,0.907,2
Zimbabwe,2017,0.907,3
Zimbabwe,2017,0.907,4
Zimbabwe,2017,0.907,5
Zimbabwe,2017,0.907,6
Zimbabwe,2017,0.907,7
Zimbabwe,2017,0.907,8
Zimbabwe,2017,0.907,9
Zimbabwe,2017,0.907,10
Zimbabwe,2017,0.907,11
Zimbabwe,2017,0.907,12
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,1
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,2
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,3
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,4
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,5
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,6
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,7
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,8
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,9
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,10
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,11
"São Tomé And Príncipe, Democratic Republic Of",2017,5.69,12
Sierra Leone,2017,18.222,1
Sierra Leone,2017,18.222,2
Sierra Leone,2017,18.222,3
Sierra Leone,2017,18.222,4
Sierra Leone,2017,18.222,5
Sierra Leone,2017,18.222,6
Sierra Leone,2017,18.222,7
Sierra Leone,2017,18.222,8
Sierra Leone,2017,18.222,9
Sierra Leone,2017,18.222,10
Sierra Leone,2017,18.222,11
