country_display,date,lstm_anomaly,recon_error,is_anomaly,anomaly_score,both_flagged,recon_z
Belgium,2018-01-01,False,0.0070395237643775,False,0.138007872817917,False,-1.1625952147216936
Belgium,2018-02-01,False,0.0084316283971643,False,0.1183686153170563,False,-0.9383201671993666
Belgium,2018-03-01,False,0.0085024973699947,False,0.1123777824803677,False,-0.9269028197708342
Belgium,2018-04-01,False,0.008606805873333,False,0.1459325708279827,False,-0.9100981960434144
Belgium,2018-05-01,False,0.0097010357899585,False,0.1607031701350966,False,-0.7338122612281108
Belgium,2018-06-01,False,0.0079722712722063,False,0.1555400388318057,False,-1.0123249069317806
Belgium,2018-07-01,False,0.0086025865192885,False,0.1530677538210074,False,-0.910777955169673
Belgium,2018-08-01,False,0.0088865994265662,False,0.0969053457731293,False,-0.8650220494881096
Belgium,2018-09-01,False,0.0079487017070542,False,0.1543708299618351,False,-1.0161220822446633
Belgium,2018-10-01,False,0.0073894798942281,False,0.172271926331793,False,-1.106215524715308
Belgium,2018-11-01,False,0.0074937344018164,False,0.1645156111147787,False,-1.0894195999743812
Belgium,2018-12-01,False,0.0111464523769749,False,0.0460919657374594,False,-0.5009483901455775
Belgium,2019-01-01,False,0.0114700169368768,False,0.1031694748334434,False,-0.4488205145969778
Belgium,2019-02-01,False,0.0151468037117118,False,0.0441213247542308,False,0.14352829973375622
Belgium,2019-03-01,False,0.0148610298223918,False,0.1018688688329033,False,0.0974886910014874
Belgium,2019-04-01,False,0.0156643015050746,False,0.1622565192785668,False,0.22689979312991101
Belgium,2019-05-01,False,0.0176177206818396,False,0.1636969872257182,False,0.5416054326212282
