country_imf,date,year,actual,predicted,residual,residual_z,xgb_anomaly
Dominican Republic,2024-04-01,2024,20.742949765041256,20.986793508347656,-0.24384374330639957,-1.3098552783250559,False
Dominican Republic,2024-05-01,2024,20.85885124713181,20.975031462339523,-0.11618021520771293,-0.4150986147631479,False
Dominican Republic,2024-06-01,2024,20.787796147737776,20.910787660821306,-0.12299151308353018,-0.46283702723426035,False
Dominican Republic,2024-07-01,2024,20.812852141130445,20.875689972825395,-0.06283783169494939,-0.0412373106839991,False
Dominican Republic,2024-08-01,2024,20.860145526139394,20.905866233873166,-0.04572070773377135,0.07873164954589458,False
Dominican Republic,2024-09-01,2024,20.77907513686351,20.912167462500257,-0.13309232563674556,-0.5336306945719892,False
Dominican Republic,2024-10-01,2024,20.82737160553828,20.932369535560497,-0.10499793002221836,-0.33672521922423976,False
Dominican Republic,2024-11-01,2024,20.83399210497259,20.960506777052732,-0.1265146720801411,-0.48752982740949025,False
Dominican Republic,2024-12-01,2024,20.740130900883912,20.92700650533235,-0.18687560444843854,-0.9105821060022781,False
France,2020-01-01,2020,21.84489895130368,21.881230281192042,-0.03633132988836252,-0.28630646651559716,False
France,2020-02-01,2020,21.905406686022342,21.874542154559744,0.03086453146259771,0.15544796519814427,False
France,2020-03-01,2020,21.96610712624672,21.906432395712446,0.05967473053427241,0.3448500036956469,False
France,2020-04-01,2020,21.161753006069482,21.89960654279356,-0.7378535367240779,-4.898205735083463,True
France,2020-05-01,2020,21.146982989118335,21.343612670399448,-0.19662968128111302,-1.3401289148105056,False
France,2020-06-01,2020,21.32268382004058,21.27784880022402,0.04483501981655991,0.24729179336688345,False
France,2020-07-01,2020,21.377746469695094,21.194114487186035,0.1836319825090591,1.1597612839740186,False
France,2020-08-01,2020,21.29357504478103,21.237967899668643,0.05560714511238629,0.3181091620669128,False
France,2020-09-01,2020,21.576826925450042,21.331063767521847,0.24576315792819514,1.5682198041443982,False
France,2020-10-01,2020,21.576867599353978,21.532959456148284,0.04390814320569447,0.24119838460227108,False
France,2020-11-01,2020,21.424752437182125,21.581474204020672,-0.15672176683854744,-1.077769035630175,False
France,2020-12-01,2020,21.51658205618697,21.63578703928103,-0.11920498309406113,-0.8311287641972075,False
France,2021-01-01,2021,21.380168309852554,21.434766782856553,-0.054598473003999004,-0.4063970682854674,False
France,2021-02-01,2021,21.42806755082677,21.46549000590336,-0.03742245507658737,-0.29347966703363665,False
France,2021-03-01,2021,21.62969473964301,21.57388511606402,0.05580962357899111,0.31944028214114045,False
France,2021-04-01,2021,21.61232538729892,21.49049237914288,0.1218330081560417,0.7534866973112616,False
France,2021-05-01,2021,21.637847852195453,21.60206200177321,0.03578585042224347,0.18780136340738246,False
France,2021-06-01,2021,21.64641680668596,21.734389477705335,-0.08797267101937578,-0.6258034362041959,False
France,2021-07-01,2021,21.50853139848138,21.64734040118781,-0.13880900270643082,-0.9600081679142887,False
France,2021-08-01,2021,21.64949581763213,21.632206533576216,0.0172892840559129,0.06620250300826502,False
France,2021-09-01,2021,21.690086934912323,21.613985641264755,0.07610129364756801,0.4528403904134162,False
France,2021-10-01,2021,21.83971421989795,21.56106887725538,0.27864534264256946,1.784391611901084,False
France,2021-11-01,2021,21.66838561436902,21.80046898221877,-0.13208336784975216,-0.915792959651559,False
France,2021-12-01,2021,21.840288573494178,21.730946847468662,0.10934172602551584,0.6713673654356593,False
France,2022-01-01,2022,21.88088360359927,21.743212346517318,0.13767125708195138,0.8576094291721285,False
France,2022-02-01,2022,21.922952785800568,21.88887146637442,0.03408131942614645,0.176595552418719,False
France,2022-03-01,2022,22.165963577786936,21.87437956198802,0.29158401579891446,1.8694521512318942,False
France,2022-04-01,2022,22.04684077789417,21.991825943648703,0.055014834245469046,0.3142152325130332,False
France,2022-05-01,2022,22.182417926097592,22.00197930892812,0.18043861716947163,1.138767680164464,False
France,2022-06-01,2022,22.16718106842897,22.209909189524915,-0.04272812109594426,-0.3283598133718518,False
France,2022-07-01,2022,21.995994287263557,22.076339749731062,-0.08034546246750551,-0.5756611638729328,False
France,2022-08-01,2022,22.0010836255978,21.98888332057452,0.012200305023281288,0.03274688542459075,False
France,2022-09-01,2022,22.270773544799184,22.077028291061964,0.1937452537372195,1.226247259365107,False
France,2022-10-01,2022,22.04664686439587,22.215081902159177,-0.16843503776330593,-1.1547736194965865,False
France,2022-11-01,2022,22.078147942761326,21.9779894467772,0.1001584959841253,0.6109956031474589,False
France,2022-12-01,2022,22.051603230908682,22.09815182890427,-0.046548597995588636,-0.3534761310697983,False
France,2023-01-01,2023,21.997512196493687,22.05014752602526,-0.05263532953157224,-0.39349110485856903,False
France,2023-02-01,2023,22.0105850392235,22.067645328451874,-0.05706028922837447,-0.42258137198093765,False
France,2023-03-01,2023,22.017870928870703,22.14728948021699,-0.1294185513462871,-0.8982741054179451,False
France,2023-04-01,2023,21.96540846907361,21.947977787159456,0.017430681914152757,0.06713207112833192,False
France,2023-05-01,2023,22.012911625213444,21.994668553528893,0.018243071684551637,0.07247282834369405,False
France,2023-06-01,2023,22.010081058713787,21.990502022708604,0.01957903600518307,0.0812556335252209,False
France,2023-07-01,2023,21.988198654932766,21.909505238711066,0.07869341622170012,0.4698813451931666,False
France,2023-08-01,2023,21.981105472760667,21.98645015233593,-0.005344679575262745,-0.08259615125850714,False
France,2023-09-01,2023,22.057080776560657,21.975779735766057,0.08130104079459954,0.4870242121520037,False
France,2023-10-01,2023,22.10112605370377,22.028659769656333,0.0724662840474366,0.4289433591395237,False
France,2023-11-01,2023,22.101065768082442,21.960203225101203,0.1408625429812389,0.8785893624676139,False
France,2023-12-01,2023,22.11299529411245,22.054442154405905,0.05855313970654663,0.33747651805596524,False
France,2024-01-01,2024,21.94996377095402,22.10385663588258,-0.15389286492855803,-1.0591714623496677,False
France,2024-02-01,2024,22.147382703172518,22.061009626705115,0.08637307646740311,0.520368441859376,False
France,2024-03-01,2024,22.04498068702199,22.27313303038724,-0.2281523433652488,-1.5473630419593605,False
France,2024-04-01,2024,21.95337015444126,21.947525700188848,0.005844454252411424,-0.009037313615263358,False
France,2024-05-01,2024,21.99058639679236,22.0269366853616,-0.03635028856924194,-0.2864311033775936,False
France,2024-06-01,2024,21.936259188228224,21.974352251356688,-0.038093063128464166,-0.2978883325809421,False
France,2024-07-01,2024,21.97245381018309,21.91598504168335,0.05646876849974092,0.32377358755651436,False
France,2024-08-01,2024,21.88731203202503,21.99868444515364,-0.11137241312860979,-0.7796364189190615,False
France,2024-09-01,2024,22.00987897658798,21.915431208399344,0.09444776818863687,0.5734525274096285,False
France,2024-10-01,2024,22.18573005847741,21.929243167456484,0.25648689102092703,1.6387190361355946,False
France,2024-11-01,2024,22.022851651218996,22.10520031184601,-0.0823486606270123,-0.5888304520816371,False
France,2024-12-01,2024,22.00476954833737,21.9920037558399,0.012765792497472006,0.03646447446623773,False
Germany,2020-01-01,2020,22.285165626659964,22.266730139744126,0.01843548691583763,-0.09631867541415377,False
Germany,2020-02-01,2020,22.339761789312654,22.27339005919792,0.06637173011473507,0.47533643763891137,False
Germany,2020-03-01,2020,22.53223633012665,22.3962959311777,0.13594039894895005,1.304965181851581,False
